filename,si_sdr_noisy,si_sdr_denoised,improvement
p257_186.wav,6.7525,15.8027,+9.0502
p257_187.wav,0.2623,15.8037,+15.5414
p257_188.wav,16.2219,20.0451,+3.8232
p257_189.wav,10.7115,17.2459,+6.5344
p257_190.wav,6.4634,12.9171,+6.4537
p257_191.wav,1.6102,12.4367,+10.8265
p257_192.wav,14.2861,17.9269,+3.6408
p257_193.wav,11.6166,18.4014,+6.7848
p257_194.wav,7.0117,14.6012,+7.5895
p257_195.wav,0.3902,11.7986,+11.4084
p257_196.wav,16.5086,21.8423,+5.3337
p257_197.wav,10.4532,18.5457,+8.0925
p257_198.wav,6.4434,18.3183,+11.8750
p257_199.wav,-3.1235,16.1155,+19.2390
p257_200.wav,15.6428,20.7442,+5.1013
p257_201.wav,9.8698,19.1751,+9.3052
p257_202.wav,5.6867,15.9847,+10.2980
p257_203.wav,0.8294,14.5093,+13.6799
p257_204.wav,15.0989,20.2027,+5.1037
p257_205.wav,10.3321,18.0984,+7.7663
p257_206.wav,6.4052,17.6506,+11.2454
p257_207.wav,1.5126,14.4078,+12.8952
p257_208.wav,15.6334,19.6362,+4.0028
p257_209.wav,10.5151,15.3820,+4.8668
p257_210.wav,5.8303,15.2236,+9.3933
p257_211.wav,1.1263,7.2681,+6.1417
p257_212.wav,16.8395,20.2527,+3.4131
p257_213.wav,9.6177,14.5739,+4.9562
p257_214.wav,6.0693,13.4991,+7.4299
p257_215.wav,1.5292,12.9242,+11.3949
p257_216.wav,16.3816,20.3881,+4.0065
p257_217.wav,11.4486,18.7801,+7.3315
p257_218.wav,6.0052,18.6776,+12.6724
p257_219.wav,2.1098,15.7361,+13.6263
p257_220.wav,14.9393,18.8330,+3.8937
p257_221.wav,11.5163,17.0400,+5.5236
p257_222.wav,5.8019,15.0084,+9.2065
p257_223.wav,1.7404,15.6575,+13.9171
p257_224.wav,16.7849,19.6848,+2.8998
p257_225.wav,11.5274,19.1832,+7.6558
p257_226.wav,5.7436,16.2872,+10.5436
p257_227.wav,0.6370,17.1896,+16.5526
p257_228.wav,15.8422,20.1292,+4.2871
p257_229.wav,10.7553,17.4421,+6.6868
p257_230.wav,6.3096,12.5421,+6.2325
p257_231.wav,1.5377,8.4211,+6.8835
p257_232.wav,16.8161,19.8230,+3.0070
p257_233.wav,10.7218,16.5476,+5.8258
p257_234.wav,6.9459,14.6095,+7.6636
p257_235.wav,0.9162,12.4194,+11.5033
p257_236.wav,16.4120,21.8013,+5.3893
p257_237.wav,11.5589,19.3029,+7.7440
p257_238.wav,5.5986,19.5035,+13.9049
p257_239.wav,0.8367,17.0709,+16.2343
p257_240.wav,16.7096,20.1526,+3.4430
p257_241.wav,10.3772,16.5335,+6.1563
p257_242.wav,6.5092,15.5644,+9.0552
p257_243.wav,1.2402,16.1552,+14.9150
p257_244.wav,16.2844,21.1816,+4.8972
p257_245.wav,11.4156,19.1536,+7.7380
p257_246.wav,6.3069,17.9919,+11.6851
p257_247.wav,1.3580,13.5729,+12.2150
p257_248.wav,16.4302,22.1659,+5.7357
p257_249.wav,10.4094,16.4028,+5.9934
p257_250.wav,6.0743,15.8507,+9.7764
p257_251.wav,1.6988,14.1400,+12.4412
p257_252.wav,15.7751,19.3833,+3.6082
p257_253.wav,11.2630,16.0472,+4.7842
p257_254.wav,6.7540,13.5483,+6.7944
p257_255.wav,1.0420,12.9076,+11.8655
p257_256.wav,16.4165,22.4403,+6.0238
p257_257.wav,10.6474,17.2888,+6.6414
p257_258.wav,6.5620,17.8487,+11.2868
p257_259.wav,-0.0085,18.8307,+18.8392
p257_260.wav,15.6641,19.1530,+3.4889
p257_261.wav,11.3918,19.2192,+7.8274
p257_262.wav,6.9023,17.4563,+10.5540
p257_263.wav,0.4063,8.8764,+8.4702
p257_264.wav,14.5635,20.3461,+5.7826
p257_265.wav,11.3200,19.1736,+7.8537
p257_266.wav,6.0256,14.6922,+8.6666
p257_267.wav,0.4925,17.1504,+16.6579
p257_268.wav,15.9859,19.6925,+3.7066
p257_269.wav,10.7421,17.0721,+6.3300
p257_270.wav,6.1368,13.4224,+7.2855
p257_271.wav,1.7413,8.2899,+6.5486
p257_272.wav,14.6166,19.1968,+4.5803
p257_273.wav,10.8722,15.5269,+4.6547
p257_274.wav,5.1442,13.5506,+8.4064
p257_275.wav,1.6218,13.2483,+11.6265
p257_276.wav,13.5145,19.4564,+5.9419
p257_277.wav,11.3575,19.3249,+7.9674
p257_278.wav,6.1111,17.7624,+11.6513
p257_279.wav,1.4756,17.1649,+15.6893
p257_280.wav,15.8721,20.6158,+4.7437
p257_281.wav,9.9736,18.1756,+8.2020
p257_282.wav,5.2957,18.3644,+13.0687
p257_283.wav,1.3995,14.7147,+13.3153
p257_284.wav,16.3942,21.2540,+4.8598
p257_285.wav,10.0116,17.6295,+7.6179
p257_286.wav,6.0641,19.6825,+13.6184
p257_287.wav,0.1528,17.2421,+17.0892
p257_288.wav,14.8501,18.5107,+3.6607
p257_289.wav,10.8108,17.9663,+7.1555
p257_290.wav,6.2431,13.5764,+7.3333
p257_291.wav,-1.4885,12.9592,+14.4477
p257_292.wav,16.5784,20.1094,+3.5310
p257_293.wav,10.0841,15.9051,+5.8210
p257_294.wav,5.7951,15.9719,+10.1769
p257_295.wav,0.7444,8.6813,+7.9370
p257_296.wav,15.8468,21.0123,+5.1655
p257_297.wav,11.2755,18.7586,+7.4830
p257_298.wav,5.8426,16.6723,+10.8297
p257_299.wav,1.4991,19.3763,+17.8772
p257_300.wav,15.5787,18.4709,+2.8921
p257_301.wav,10.0195,16.9062,+6.8867
p257_302.wav,5.6533,14.2258,+8.5725
p257_303.wav,0.8721,13.1261,+12.2539
p257_304.wav,15.8551,18.6551,+2.7999
p257_305.wav,10.4437,16.6867,+6.2430
p257_306.wav,6.6559,13.5764,+6.9205
p257_307.wav,1.5492,16.0272,+14.4780
p257_308.wav,16.1494,19.7163,+3.5669
p257_309.wav,9.3441,17.1930,+7.8489
p257_310.wav,5.2121,12.7623,+7.5502
p257_311.wav,1.2980,11.8689,+10.5709
p257_312.wav,16.1832,20.5237,+4.3404
p257_313.wav,10.5595,17.0317,+6.4722
p257_314.wav,6.5355,13.3524,+6.8169
p257_315.wav,0.5122,11.5452,+11.0330
p257_316.wav,15.7873,20.5484,+4.7611
p257_317.wav,10.8037,19.3194,+8.5157
p257_318.wav,5.4548,18.3455,+12.8907
p257_319.wav,1.4283,18.7550,+17.3268
p257_320.wav,16.4085,20.7892,+4.3807
p257_321.wav,10.6693,19.4463,+8.7770
p257_322.wav,5.0998,15.6112,+10.5114
p257_323.wav,1.3750,15.8922,+14.5173
p257_324.wav,16.6262,20.6957,+4.0695
p257_325.wav,10.3801,17.3190,+6.9389
p257_326.wav,5.9293,16.4296,+10.5003
p257_327.wav,0.2808,13.7164,+13.4356
p257_328.wav,15.2562,20.5635,+5.3072
p257_329.wav,10.3032,16.1674,+5.8643
p257_330.wav,6.4487,16.8648,+10.4161
p257_331.wav,0.8822,8.4633,+7.5811
p257_332.wav,16.5320,19.7738,+3.2418
p257_333.wav,11.0934,16.8854,+5.7920
p257_334.wav,5.4729,15.0958,+9.6229
p257_335.wav,0.5777,13.3773,+12.7995
p257_336.wav,16.3213,22.2326,+5.9113
p257_337.wav,9.7900,16.7151,+6.9250
p257_338.wav,5.9529,17.8046,+11.8517
p257_339.wav,1.5506,16.8390,+15.2884
p257_340.wav,15.5871,21.0349,+5.4478
p257_341.wav,11.1466,18.6593,+7.5127
p257_342.wav,5.3785,15.4849,+10.1064
p257_343.wav,1.3942,14.9393,+13.5451
p257_344.wav,15.7565,20.8706,+5.1141
p257_345.wav,11.4019,18.8562,+7.4543
p257_346.wav,6.0887,17.9772,+11.8884
p257_347.wav,1.4436,15.2825,+13.8389
p257_348.wav,15.9450,19.4993,+3.5543
p257_349.wav,11.0363,17.7217,+6.6854
p257_350.wav,6.9911,13.3261,+6.3350
p257_351.wav,1.4905,9.4214,+7.9309
p257_352.wav,16.0602,19.9234,+3.8632
p257_353.wav,10.4739,16.9268,+6.4528
p257_354.wav,4.8699,14.4600,+9.5900
p257_355.wav,1.4171,10.6258,+9.2086
p257_356.wav,15.6490,21.7966,+6.1476
p257_357.wav,10.9118,19.0625,+8.1506
p257_358.wav,6.6329,18.7388,+12.1058
p257_359.wav,1.0469,16.2511,+15.2042
p257_360.wav,16.4036,19.5946,+3.1910
p257_361.wav,9.8979,18.2761,+8.3782
p257_362.wav,5.0893,16.5209,+11.4316
p257_363.wav,0.0147,15.6879,+15.6732
p257_364.wav,17.0772,21.6730,+4.5958
p257_365.wav,10.5166,18.1051,+7.5885
p257_366.wav,6.6489,19.3964,+12.7476
p257_367.wav,1.6058,11.7062,+10.1004
p257_368.wav,15.7581,19.1135,+3.3554
p257_369.wav,10.3795,18.1108,+7.7313
p257_370.wav,6.0936,14.4693,+8.3757
p257_371.wav,0.5460,12.3653,+11.8193
p257_372.wav,15.9713,19.7578,+3.7865
p257_373.wav,10.5120,16.9326,+6.4206
p257_374.wav,5.7789,16.9968,+11.2178
p257_375.wav,2.0241,9.5847,+7.5607
p257_376.wav,16.7254,16.1143,-0.6112
p257_377.wav,11.0245,20.9270,+9.9025
p257_378.wav,4.6698,15.7867,+11.1169
p257_379.wav,1.3470,17.3695,+16.0226
p257_380.wav,16.2614,20.1141,+3.8527
p257_381.wav,11.0035,17.4887,+6.4852
p257_382.wav,5.0406,15.1665,+10.1259
p257_383.wav,1.6121,15.6276,+14.0155
p257_384.wav,15.7940,17.1451,+1.3511
p257_385.wav,11.4866,15.5609,+4.0744
p257_386.wav,5.4834,19.5274,+14.0441
p257_387.wav,-0.7683,15.0564,+15.8247
p257_388.wav,16.0450,20.7320,+4.6871
p257_389.wav,11.8616,17.0297,+5.1681
p257_390.wav,5.9666,14.6093,+8.6427
p257_391.wav,1.4932,13.0139,+11.5207
p257_392.wav,16.8300,19.9645,+3.1345
p257_393.wav,11.1004,16.4103,+5.3100
p257_394.wav,6.4138,15.4329,+9.0191
p257_395.wav,1.1165,11.5843,+10.4678
p257_396.wav,15.7530,21.0655,+5.3125
p257_397.wav,10.3583,19.5690,+9.2107
p257_398.wav,5.4303,19.3199,+13.8896
p257_399.wav,1.7570,17.4928,+15.7358
p257_400.wav,15.6506,20.9629,+5.3123
p257_401.wav,10.2425,16.8938,+6.6513
p257_402.wav,6.3471,17.1177,+10.7706
p257_403.wav,1.0760,16.2897,+15.2137
p257_404.wav,15.2181,19.7251,+4.5070
p257_405.wav,10.5899,16.3133,+5.7233
p257_406.wav,6.4971,17.7642,+11.2671
p257_407.wav,1.2695,16.7954,+15.5259
p257_408.wav,16.1535,19.7470,+3.5935
p257_409.wav,10.0674,16.9280,+6.8607
p257_410.wav,6.6059,16.9387,+10.3328
p257_411.wav,1.8392,13.1814,+11.3422
p257_412.wav,15.2908,19.7013,+4.4105
p257_413.wav,10.9420,17.1971,+6.2551
p257_414.wav,6.5106,15.8778,+9.3672
p257_415.wav,0.5724,11.2764,+10.7040
p257_416.wav,16.0035,21.6541,+5.6506
p257_417.wav,10.3617,21.3866,+11.0249
p257_418.wav,6.2729,19.4890,+13.2161
p257_419.wav,1.0379,16.9736,+15.9357
p257_420.wav,15.1130,19.6650,+4.5520
p257_421.wav,10.3047,19.0778,+8.7731
p257_422.wav,6.4342,14.8112,+8.3771
p257_423.wav,0.3689,16.2017,+15.8327
p257_424.wav,16.5839,21.5087,+4.9248
p257_425.wav,4.7186,14.6777,+9.9591
p257_426.wav,1.1760,11.5260,+10.3500
p257_427.wav,1.0263,9.0849,+8.0585
p257_428.wav,11.1795,17.8457,+6.6662
p257_429.wav,9.9698,15.9066,+5.9368
p257_430.wav,6.6566,14.1794,+7.5228
p257_431.wav,6.2816,15.0402,+8.7586
p257_432.wav,9.9393,16.8732,+6.9339
p257_433.wav,10.2704,19.7538,+9.4834
p257_434.wav,0.2753,17.0475,+16.7722
